x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.033613447,0.30508474,0.8201938,0.8201517,0.008315396,0.4469492,0.8201938,0.035327397,-0.95937824,0.2743684,0.03218947,18.573545,0.050239813,2,18
0.033613447,0.3220339,0.8352348,0.8351896,0.008688923,0.44878218,0.8352348,0.036178924,-0.8866353,0.33576217,0.030269895,18.46898,0.050239813,2,19
0.033613447,0.33898306,0.84940636,0.8493603,0.008851018,0.4504699,0.84940636,0.037030444,-0.85362446,0.38625193,0.029733485,18.350445,0.050239813,2,20
0.033613447,0.3559322,0.86331165,0.86326706,0.00877133,0.45210406,0.86331165,0.037881967,-0.8504661,0.42681557,0.030289738,18.231613,0.050239813,2,21
0.033613447,0.37288135,0.87736785,0.8773272,0.008446023,0.4537414,0.87736785,0.03873349,-0.8662936,0.45825467,0.03157924,18.121122,0.050239813,2,22
0.033613447,0.3898305,0.8918035,0.8917686,0.007897284,0.4554033,0.8918035,0.03958501,-0.89070547,0.4810838,0.033230986,18.023056,0.050239813,2,23
0.033613447,0.40677965,0.9066808,0.90665245,0.007168837,0.45708045,0.9066808,0.040436532,-0.9148096,0.49555025,0.034908216,17.937855,0.050239813,2,24
0.033613447,0.42372882,0.9219274,0.92190576,0.00631956,0.45874226,0.9219274,0.041288055,-0.9313008,0.5018639,0.036317408,17.863323,0.050239813,2,25
0.033613447,0.44067797,0.93736154,0.93734586,0.005414784,0.46034515,0.93736154,0.04213958,-0.9340258,0.5004165,0.037193134,17.795366,0.050239813,2,26
0.033613447,0.45762712,0.952707,0.9526963,0.0045182444,0.46184012,0.952707,0.0429911,-0.91723716,0.4920608,0.037268605,17.72845,0.050239813,2,27
0.033613447,0.47457626,0.96759236,0.9675853,0.0036854744,0.46317586,0.96759236,0.04384262,-0.87526536,0.4781798,0.036257617,17.655739,0.050239813,2,28
0.033613447,0.4915254,0.98155266,0.9815482,0.0029600635,0.46429762,0.98155266,0.044694144,-0.8030219,0.46069416,0.033875715,17.56924,0.050239813,2,29
0.033613447,0.5084746,0.9940452,0.9940424,0.002372671,0.46514404,0.9940452,0.045545667,-0.69668496,0.44193345,0.029873002,17.460194,0.050239813,2,30
0.033613447,0.52542377,1.0044751,1.0044732,0.0019437857,0.46564415,1.0044751,0.04639719,-0.55434483,0.4245186,0.024068737,17.319586,0.050239813,2,31
0.033613447,0.5423729,1.012232,1.0122305,0.0016865209,0.46571654,1.012232,0.047248714,-0.37616614,0.4110525,0.016369179,17.138784,0.050239813,2,32
0.033613447,0.559322,1.0167222,1.0167209,0.0016097538,0.4652743,1.0167222,0.048100233,-0.16410922,0.40394828,0.006766447,16.910059,0.050239813,2,33
0.033613447,0.5762712,1.0173978,1.0173963,0.0017202199,0.46423194,1.0173978,0.048951756,0.07839524,0.40507406,-0.004667184,16.626947,0.050239813,2,34
0.033613447,0.59322035,1.0137782,1.0137762,0.0020238794,0.4625152,1.0137782,0.04980328,0.34715804,0.41549453,-0.017803924,16.284521,0.050239813,2,35
0.033613447,0.61016953,1.0054564,1.0054532,0.0025268942,0.46006712,1.0054564,0.050654802,0.63835055,0.43533808,-0.032513976,15.879347,0.050239813,2,36
0.033613447,0.62711865,0.9920828,0.99207747,0.0032383725,0.45684966,0.9920828,0.051506322,0.94913465,0.46380755,-0.048701122,15.409103,0.050239813,2,37
0.033613447,0.64406776,0.9733491,0.97334015,0.0041703954,0.45283923,0.9733491,0.052357845,1.2773693,0.49914765,-0.066295445,14.872256,0.050239813,2,38
0.033613447,0.66101694,0.94898117,0.94896615,0.005335804,0.44802174,0.94898117,0.05320937,1.6202446,0.5389063,-0.08518917,14.267881,0.050239813,2,39
0.033613447,0.6779661,0.9187672,0.9187425,0.006743204,0.4423891,0.9187672,0.05406089,1.9723806,0.580009,-0.105133645,13.596035,0.050239813,2,40
0.033613447,0.6949153,0.8826144,0.8825745,0.008389037,0.43593982,0.8826144,0.054912414,2.3247287,0.6190338,-0.12567076,12.858504,0.050239813,2,41
0.033613447,0.7118644,0.84061354,0.840551,0.010252349,0.4286836,0.84061354,0.055763934,2.664181,0.652375,-0.14609258,12.059602,0.050239813,2,42
0.033613447,0.7288135,0.7931101,0.7930148,0.012291625,0.42065027,0.7931101,0.056615453,2.973854,0.6765229,-0.165437,11.206976,0.050239813,2,43
0.033613447,0.7457627,0.74076015,0.7406193,0.01444659,0.41190282,0.74076015,0.057466976,3.2341852,0.68814254,-0.1825265,10.312151,0.050239813,2,44
0.033613447,0.7627119,0.6845666,0.68436426,0.01664358,0.40255222,0.6845666,0.058318503,3.4247837,0.68437564,-0.19605982,9.39073,0.050239813,2,45
