x,y,z_velocity_magnitude,u_velocity,v_velocity,pressure,velocity_magnitude,viscosity,vorticity,divergence,shear_stress,reynolds_local,learned_viscosity_param,grid_i,grid_j
0.016778523,0.7972973,0.55486053,0.55448735,0.020346917,0.38122806,0.55486053,0.05005607,3.4929605,0.67146164,-0.17136982,11.08478,0.050239813,1,59
0.016778523,0.8108108,0.5086003,0.50813085,0.02184705,0.37344655,0.5086003,0.050734982,3.4040792,0.6244705,-0.16916642,10.024647,0.050239813,1,60
0.016778523,0.8243243,0.4640092,0.46342796,0.023217719,0.3658833,0.4640092,0.0514139,3.2506158,0.5688781,-0.16357088,9.024976,0.050239813,1,61
0.016778523,0.8378378,0.42191955,0.421211,0.024441883,0.35867912,0.42191955,0.052092813,3.0393274,0.50632656,-0.1548049,8.099381,0.050239813,1,62
0.016778523,0.8513514,0.38304806,0.38219768,0.025509652,0.35196048,0.38304806,0.052771732,2.7799115,0.43848062,-0.14326265,7.258584,0.050239813,1,63
0.016778523,0.8648648,0.34796292,0.34695867,0.026417296,0.34583205,0.34796292,0.053450644,2.483671,0.3668764,-0.12944898,6.5099854,0.050239813,1,64
0.016778523,0.8783784,0.31707284,0.31590697,0.027165718,0.34037307,0.31707284,0.054129563,2.1618147,0.29276982,-0.11389222,5.8576646,0.050239813,1,65
0.016778523,0.8918919,0.29064026,0.28931162,0.027758874,0.3356387,0.29064026,0.054808483,1.8240777,0.21728404,-0.09706922,5.3028336,0.050239813,1,66
0.016778523,0.9054054,0.26880753,0.267324,0.028202241,0.3316632,0.26880753,0.055487394,1.477992,0.1414745,-0.07935984,4.844479,0.050239813,1,67
0.016778523,0.9189189,0.25163066,0.2500113,0.028501706,0.32846588,0.25163066,0.056166314,1.1287066,0.066504225,-0.061029844,4.480099,0.050239813,1,68
0.016778523,0.9324324,0.23911166,0.23738754,0.028662616,0.32605582,0.23911166,0.056845233,0.7795185,-0.006291127,-0.04225429,4.2063627,0.050239813,1,69
0.016778523,0.9459459,0.23121917,0.22943237,0.028689584,0.32443595,0.23121917,0.057524145,0.4327563,-0.07538695,-0.023160677,4.019515,0.050239813,1,70
0.016778523,0.9594595,0.22789858,0.2260986,0.028586484,0.32360438,0.22789858,0.058203064,0.09075626,-0.13910964,-0.0038837239,3.9155772,0.050239813,1,71
0.016778523,0.972973,0.2290662,0.22730422,0.028356861,0.32355332,0.2290662,0.058881983,-0.24323381,-0.19574308,0.015382493,3.8902595,0.050239813,1,72
0.016778523,0.9864865,0.23459338,0.23291585,0.028004646,0.3242668,0.23459338,0.059560895,-0.5644895,-0.24372536,0.034347717,3.9387147,0.050239813,1,73
0.016778523,1.0,0.24428229,0.24272546,0.027535222,0.3257167,0.24428229,0.060239814,-0.7225502,-0.2776823,0.043931242,4.0551634,0.050239813,1,74
0.033557046,0.0,0.06869844,0.06437683,0.023981238,0.32453027,0.06869844,0.01,-1.971231,-0.6301105,0.020727338,6.8698444,0.050239813,2,0
0.033557046,0.013513514,0.094367005,0.09170092,0.022272691,0.32983482,0.094367005,0.010678916,-2.1512368,-0.66877687,0.024028659,8.836759,0.050239813,2,1
